source_file,source_line,reference_type,referenced_config,reference_exists,is_dynamic,is_historical_doc,requires_update_on_move,notes
docs/baselines/configs_cleanup_audit.md,183,historical_doc,configs/analysis/multi_run_final_analysis.yaml,YES,NO,YES,NO,- `configs/analysis/multi_run_final_analysis.yaml` - generic multi-run final-analysis template outside the MultiDAG cleanup scope.
docs/baselines/configs_cleanup_audit.md,184,historical_doc,configs/analysis/multi_run_training_curves.yaml,YES,NO,YES,NO,- `configs/analysis/multi_run_training_curves.yaml` - generic multi-run training-curve template outside the MultiDAG cleanup scope.
docs/baselines/configs_cleanup_audit.md,185,historical_doc,configs/analysis/multidag_cl/iemocap/context_compare.yaml,YES,NO,YES,NO,- `configs/analysis/multidag_cl/iemocap/context_compare.yaml` - canonical formal context comparison template.
docs/baselines/configs_cleanup_audit.md,186,historical_doc,configs/analysis/multidag_cl/iemocap/core_results_compare.yaml,YES,NO,YES,NO,- `configs/analysis/multidag_cl/iemocap/core_results_compare.yaml` - canonical core results comparison template.
docs/baselines/configs_cleanup_audit.md,187,historical_doc,configs/analysis/multidag_cl/iemocap/modality_compare.yaml,YES,NO,YES,NO,- `configs/analysis/multidag_cl/iemocap/modality_compare.yaml` - canonical formal modality comparison template.
docs/baselines/configs_cleanup_audit.md,188,historical_doc,configs/analysis/multidag_cl/iemocap/stabilization_20260709_compare.yaml,YES,NO,YES,NO,- `configs/analysis/multidag_cl/iemocap/stabilization_20260709_compare.yaml` - completed stabilization comparison config.
docs/baselines/configs_cleanup_audit.md,192,historical_doc,configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_A.yaml,YES,NO,YES,NO,- `configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_A.yaml` - MMGCN modality-ablation config outside this cleanup scope.
docs/baselines/configs_cleanup_audit.md,193,historical_doc,configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_AV.yaml,YES,NO,YES,NO,- `configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_AV.yaml` - MMGCN modality-ablation config outside this cleanup scope.
docs/baselines/configs_cleanup_audit.md,194,historical_doc,configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_T.yaml,YES,NO,YES,NO,- `configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_T.yaml` - MMGCN modality-ablation config outside this cleanup scope.
docs/baselines/configs_cleanup_audit.md,195,historical_doc,configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_TA.yaml,YES,NO,YES,NO,- `configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_TA.yaml` - MMGCN modality-ablation config outside this cleanup scope.
docs/baselines/configs_cleanup_audit.md,196,historical_doc,configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_TAV.yaml,YES,NO,YES,NO,- `configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_TAV.yaml` - MMGCN modality-ablation config outside this cleanup scope.
docs/baselines/configs_cleanup_audit.md,197,historical_doc,configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_TV.yaml,YES,NO,YES,NO,- `configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_TV.yaml` - MMGCN modality-ablation config outside this cleanup scope.
docs/baselines/configs_cleanup_audit.md,198,historical_doc,configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_V.yaml,YES,NO,YES,NO,- `configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_V.yaml` - MMGCN modality-ablation config outside this cleanup scope.
docs/baselines/configs_cleanup_audit.md,199,historical_doc,configs/modality_ablation/train_mmgcn_iemocap_official_TA_smoke.yaml,YES,NO,YES,NO,- `configs/modality_ablation/train_mmgcn_iemocap_official_TA_smoke.yaml` - MMGCN/IEMOCAP smoke ablation config outside this cleanup scope.
docs/baselines/configs_cleanup_audit.md,200,historical_doc,configs/pipeline/mmgcn_pipeline.yaml,YES,NO,YES,NO,- `configs/pipeline/mmgcn_pipeline.yaml` - existing MMGCN pipeline config left in place to avoid an unrelated MMGCN path migration.
docs/baselines/configs_cleanup_audit.md,201,historical_doc,configs/pipeline/mmgcn_pipeline_analyze.yaml,YES,NO,YES,NO,- `configs/pipeline/mmgcn_pipeline_analyze.yaml` - existing MMGCN analysis pipeline config left in place.
docs/baselines/configs_cleanup_audit.md,202,historical_doc,configs/pipeline/mmgcn_pipeline_m3ed.yaml,YES,NO,YES,NO,- `configs/pipeline/mmgcn_pipeline_m3ed.yaml` - existing MMGCN M3ED pipeline config left in place.
docs/baselines/configs_cleanup_audit.md,203,historical_doc,configs/smoke/train_mmgcn_smoke.yaml,YES,NO,YES,NO,- `configs/smoke/train_mmgcn_smoke.yaml` - local MMGCN fake-data smoke config.
docs/baselines/configs_cleanup_audit.md,204,historical_doc,configs/smoke/train_multidag_cl_smoke.yaml,YES,NO,YES,NO,- `configs/smoke/train_multidag_cl_smoke.yaml` - local fake-data MultiDAG+CL smoke config still used by `scripts/baselines/train_multidag_cl_smoke.py`.
docs/baselines/configs_cleanup_audit.md,205,historical_doc,configs/train_mmgcn_iemocap_official.yaml,YES,NO,YES,NO,- `configs/train_mmgcn_iemocap_official.yaml` - existing MMGCN formal config left in place.
docs/baselines/configs_cleanup_audit.md,206,historical_doc,configs/train_mmgcn_m3ed.yaml,YES,NO,YES,NO,- `configs/train_mmgcn_m3ed.yaml` - existing MMGCN formal config left in place.
docs/baselines/configs_cleanup_audit.md,207,historical_doc,configs/train_mmgcn_m3ed_causal.yaml,YES,NO,YES,NO,- `configs/train_mmgcn_m3ed_causal.yaml` - existing MMGCN causal config left in place.
docs/baselines/configs_cleanup_audit.md,208,historical_doc,configs/train_simple_mlp_m3ed.yaml,YES,NO,YES,NO,- `configs/train_simple_mlp_m3ed.yaml` - existing SimpleMLP config left in place.
docs/baselines/configs_cleanup_audit.md,219,historical_doc,configs/baselines/multidag_cl/iemocap/stabilize/context_w0_tav_stable_candidate.yaml,YES,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap/stabilize/context_w0_tav_stable_candidate.yaml` - stable-candidate H-R current-utterance context.
docs/baselines/configs_cleanup_audit.md,220,historical_doc,configs/baselines/multidag_cl/iemocap/stabilize/context_w3_tav_stable_candidate.yaml,YES,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap/stabilize/context_w3_tav_stable_candidate.yaml` - stable-candidate H-R causal window 3 context.
docs/baselines/configs_cleanup_audit.md,221,historical_doc,configs/baselines/multidag_cl/iemocap/stabilize/context_past_all_causal_tav_stable_candidate.yaml,YES,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap/stabilize/context_past_all_causal_tav_stable_candidate.yaml` - stable-candidate H-R all-past causal context.
docs/baselines/configs_cleanup_audit.md,222,historical_doc,configs/pipeline/multidag_cl/iemocap/stabilize/context_w0_tav_stable_candidate.yaml,YES,NO,YES,NO,- `configs/pipeline/multidag_cl/iemocap/stabilize/context_w0_tav_stable_candidate.yaml` - pipeline for stable current-utterance context.
docs/baselines/configs_cleanup_audit.md,223,historical_doc,configs/pipeline/multidag_cl/iemocap/stabilize/context_w3_tav_stable_candidate.yaml,YES,NO,YES,NO,- `configs/pipeline/multidag_cl/iemocap/stabilize/context_w3_tav_stable_candidate.yaml` - pipeline for stable causal window 3 context.
docs/baselines/configs_cleanup_audit.md,224,historical_doc,configs/pipeline/multidag_cl/iemocap/stabilize/context_past_all_causal_tav_stable_candidate.yaml,YES,NO,YES,NO,- `configs/pipeline/multidag_cl/iemocap/stabilize/context_past_all_causal_tav_stable_candidate.yaml` - pipeline for stable all-past causal context.
docs/baselines/configs_cleanup_audit.md,225,historical_doc,configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_stable_context_w5_tav.yaml,YES,NO,YES,NO,- `configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_stable_context_w5_tav.yaml` - missing-modality evaluation template for the stable w5 checkpoint.
docs/baselines/configs_cleanup_audit.md,226,historical_doc,configs/analysis/multidag_cl/iemocap/stable_context_compare.yaml,YES,NO,YES,NO,- `configs/analysis/multidag_cl/iemocap/stable_context_compare.yaml` - stable-candidate context comparison template.
docs/baselines/configs_cleanup_audit.md,232,historical_doc,configs/baselines/multidag_cl/iemocap_multidag_cl_causal_smoke.yaml,NO,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap_multidag_cl_causal_smoke.yaml` - replaced by `configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml`.
docs/baselines/configs_cleanup_audit.md,232,historical_doc,configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml,YES,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap_multidag_cl_causal_smoke.yaml` - replaced by `configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml`.
docs/baselines/configs_cleanup_audit.md,233,historical_doc,configs/baselines/multidag_cl/iemocap_multidag_cl_full_smoke.yaml,NO,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap_multidag_cl_full_smoke.yaml` - replaced by `configs/baselines/multidag_cl/iemocap/debug/context_past_all_causal_tav_smoke.yaml`.
docs/baselines/configs_cleanup_audit.md,233,historical_doc,configs/baselines/multidag_cl/iemocap/debug/context_past_all_causal_tav_smoke.yaml,YES,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap_multidag_cl_full_smoke.yaml` - replaced by `configs/baselines/multidag_cl/iemocap/debug/context_past_all_causal_tav_smoke.yaml`.
docs/baselines/configs_cleanup_audit.md,234,historical_doc,configs/baselines/multidag_cl/iemocap_multidag_cl_causal_w0.yaml,NO,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap_multidag_cl_causal_w0.yaml` - replaced by `configs/baselines/multidag_cl/iemocap/formal/context_w0_tav.yaml`.
docs/baselines/configs_cleanup_audit.md,234,historical_doc,configs/baselines/multidag_cl/iemocap/formal/context_w0_tav.yaml,YES,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap_multidag_cl_causal_w0.yaml` - replaced by `configs/baselines/multidag_cl/iemocap/formal/context_w0_tav.yaml`.
docs/baselines/configs_cleanup_audit.md,235,historical_doc,configs/baselines/multidag_cl/iemocap_multidag_cl_causal_w1.yaml,NO,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap_multidag_cl_causal_w1.yaml` - replaced by `configs/baselines/multidag_cl/iemocap/formal/context_w1_tav.yaml`.
docs/baselines/configs_cleanup_audit.md,235,historical_doc,configs/baselines/multidag_cl/iemocap/formal/context_w1_tav.yaml,YES,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap_multidag_cl_causal_w1.yaml` - replaced by `configs/baselines/multidag_cl/iemocap/formal/context_w1_tav.yaml`.
docs/baselines/configs_cleanup_audit.md,236,historical_doc,configs/baselines/multidag_cl/iemocap_multidag_cl_causal_w3.yaml,NO,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap_multidag_cl_causal_w3.yaml` - replaced by `configs/baselines/multidag_cl/iemocap/formal/context_w3_tav.yaml`.
docs/baselines/configs_cleanup_audit.md,236,historical_doc,configs/baselines/multidag_cl/iemocap/formal/context_w3_tav.yaml,YES,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap_multidag_cl_causal_w3.yaml` - replaced by `configs/baselines/multidag_cl/iemocap/formal/context_w3_tav.yaml`.
docs/baselines/configs_cleanup_audit.md,237,historical_doc,configs/baselines/multidag_cl/iemocap_multidag_cl_causal_w5.yaml,NO,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap_multidag_cl_causal_w5.yaml` - replaced by `configs/baselines/multidag_cl/iemocap/formal/context_w5_tav.yaml`.
docs/baselines/configs_cleanup_audit.md,237,historical_doc,configs/baselines/multidag_cl/iemocap/formal/context_w5_tav.yaml,YES,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap_multidag_cl_causal_w5.yaml` - replaced by `configs/baselines/multidag_cl/iemocap/formal/context_w5_tav.yaml`.
docs/baselines/configs_cleanup_audit.md,238,historical_doc,configs/baselines/multidag_cl/iemocap_multidag_cl_past_all_causal.yaml,NO,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap_multidag_cl_past_all_causal.yaml` - replaced by `configs/baselines/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml`.
docs/baselines/configs_cleanup_audit.md,238,historical_doc,configs/baselines/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml,YES,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap_multidag_cl_past_all_causal.yaml` - replaced by `configs/baselines/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml`.
docs/baselines/configs_cleanup_audit.md,239,historical_doc,configs/baselines/multidag_cl/iemocap_multidag_cl_causal_w5_quick.yaml,NO,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap_multidag_cl_causal_w5_quick.yaml` - replaced by `configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml`.
docs/baselines/configs_cleanup_audit.md,239,historical_doc,configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml,YES,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap_multidag_cl_causal_w5_quick.yaml` - replaced by `configs/baselines/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml`.
docs/baselines/configs_cleanup_audit.md,240,historical_doc,configs/baselines/multidag_cl/iemocap_multidag_cl_causal_w5_text_only.yaml,NO,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap_multidag_cl_causal_w5_text_only.yaml` - replaced by `configs/baselines/multidag_cl/iemocap/formal/modality_w5_t.yaml`.
docs/baselines/configs_cleanup_audit.md,240,historical_doc,configs/baselines/multidag_cl/iemocap/formal/modality_w5_t.yaml,YES,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap_multidag_cl_causal_w5_text_only.yaml` - replaced by `configs/baselines/multidag_cl/iemocap/formal/modality_w5_t.yaml`.
docs/baselines/configs_cleanup_audit.md,241,historical_doc,configs/baselines/multidag_cl/iemocap_multidag_cl_causal_w5_audio_only.yaml,NO,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap_multidag_cl_causal_w5_audio_only.yaml` - replaced by `configs/baselines/multidag_cl/iemocap/formal/modality_w5_a.yaml`.
docs/baselines/configs_cleanup_audit.md,241,historical_doc,configs/baselines/multidag_cl/iemocap/formal/modality_w5_a.yaml,YES,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap_multidag_cl_causal_w5_audio_only.yaml` - replaced by `configs/baselines/multidag_cl/iemocap/formal/modality_w5_a.yaml`.
docs/baselines/configs_cleanup_audit.md,242,historical_doc,configs/baselines/multidag_cl/iemocap_multidag_cl_causal_w5_visual_only.yaml,NO,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap_multidag_cl_causal_w5_visual_only.yaml` - replaced by `configs/baselines/multidag_cl/iemocap/formal/modality_w5_v.yaml`.
docs/baselines/configs_cleanup_audit.md,242,historical_doc,configs/baselines/multidag_cl/iemocap/formal/modality_w5_v.yaml,YES,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap_multidag_cl_causal_w5_visual_only.yaml` - replaced by `configs/baselines/multidag_cl/iemocap/formal/modality_w5_v.yaml`.
docs/baselines/configs_cleanup_audit.md,243,historical_doc,configs/baselines/multidag_cl/iemocap_multidag_cl_causal_w5_text_audio.yaml,NO,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap_multidag_cl_causal_w5_text_audio.yaml` - replaced by `configs/baselines/multidag_cl/iemocap/formal/modality_w5_ta.yaml`.
docs/baselines/configs_cleanup_audit.md,243,historical_doc,configs/baselines/multidag_cl/iemocap/formal/modality_w5_ta.yaml,YES,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap_multidag_cl_causal_w5_text_audio.yaml` - replaced by `configs/baselines/multidag_cl/iemocap/formal/modality_w5_ta.yaml`.
docs/baselines/configs_cleanup_audit.md,244,historical_doc,configs/baselines/multidag_cl/iemocap_multidag_cl_causal_w5_text_visual.yaml,NO,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap_multidag_cl_causal_w5_text_visual.yaml` - replaced by `configs/baselines/multidag_cl/iemocap/formal/modality_w5_tv.yaml`.
docs/baselines/configs_cleanup_audit.md,244,historical_doc,configs/baselines/multidag_cl/iemocap/formal/modality_w5_tv.yaml,YES,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap_multidag_cl_causal_w5_text_visual.yaml` - replaced by `configs/baselines/multidag_cl/iemocap/formal/modality_w5_tv.yaml`.
docs/baselines/configs_cleanup_audit.md,245,historical_doc,configs/baselines/multidag_cl/iemocap_multidag_cl_causal_w5_audio_visual.yaml,NO,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap_multidag_cl_causal_w5_audio_visual.yaml` - replaced by `configs/baselines/multidag_cl/iemocap/formal/modality_w5_av.yaml`.
docs/baselines/configs_cleanup_audit.md,245,historical_doc,configs/baselines/multidag_cl/iemocap/formal/modality_w5_av.yaml,YES,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap_multidag_cl_causal_w5_audio_visual.yaml` - replaced by `configs/baselines/multidag_cl/iemocap/formal/modality_w5_av.yaml`.
docs/baselines/configs_cleanup_audit.md,249,historical_doc,configs/pipeline/iemocap_multidag_cl_causal_smoke_pipeline.yaml,NO,NO,YES,NO,- `configs/pipeline/iemocap_multidag_cl_causal_smoke_pipeline.yaml` - replaced by `configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml`.
docs/baselines/configs_cleanup_audit.md,249,historical_doc,configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml,YES,NO,YES,NO,- `configs/pipeline/iemocap_multidag_cl_causal_smoke_pipeline.yaml` - replaced by `configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml`.
docs/baselines/configs_cleanup_audit.md,250,historical_doc,configs/pipeline/iemocap_multidag_cl_full_smoke_pipeline.yaml,NO,NO,YES,NO,- `configs/pipeline/iemocap_multidag_cl_full_smoke_pipeline.yaml` - replaced by `configs/pipeline/multidag_cl/iemocap/debug/context_past_all_causal_tav_smoke.yaml`.
docs/baselines/configs_cleanup_audit.md,250,historical_doc,configs/pipeline/multidag_cl/iemocap/debug/context_past_all_causal_tav_smoke.yaml,YES,NO,YES,NO,- `configs/pipeline/iemocap_multidag_cl_full_smoke_pipeline.yaml` - replaced by `configs/pipeline/multidag_cl/iemocap/debug/context_past_all_causal_tav_smoke.yaml`.
docs/baselines/configs_cleanup_audit.md,251,historical_doc,configs/pipeline/multidag_cl_iemocap_context_w0.yaml,NO,NO,YES,NO,- `configs/pipeline/multidag_cl_iemocap_context_w0.yaml` - replaced by `configs/pipeline/multidag_cl/iemocap/formal/context_w0_tav.yaml`.
docs/baselines/configs_cleanup_audit.md,251,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/context_w0_tav.yaml,YES,NO,YES,NO,- `configs/pipeline/multidag_cl_iemocap_context_w0.yaml` - replaced by `configs/pipeline/multidag_cl/iemocap/formal/context_w0_tav.yaml`.
docs/baselines/configs_cleanup_audit.md,252,historical_doc,configs/pipeline/multidag_cl_iemocap_context_w1.yaml,NO,NO,YES,NO,- `configs/pipeline/multidag_cl_iemocap_context_w1.yaml` - replaced by `configs/pipeline/multidag_cl/iemocap/formal/context_w1_tav.yaml`.
docs/baselines/configs_cleanup_audit.md,252,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/context_w1_tav.yaml,YES,NO,YES,NO,- `configs/pipeline/multidag_cl_iemocap_context_w1.yaml` - replaced by `configs/pipeline/multidag_cl/iemocap/formal/context_w1_tav.yaml`.
docs/baselines/configs_cleanup_audit.md,253,historical_doc,configs/pipeline/multidag_cl_iemocap_context_w3.yaml,NO,NO,YES,NO,- `configs/pipeline/multidag_cl_iemocap_context_w3.yaml` - replaced by `configs/pipeline/multidag_cl/iemocap/formal/context_w3_tav.yaml`.
docs/baselines/configs_cleanup_audit.md,253,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/context_w3_tav.yaml,YES,NO,YES,NO,- `configs/pipeline/multidag_cl_iemocap_context_w3.yaml` - replaced by `configs/pipeline/multidag_cl/iemocap/formal/context_w3_tav.yaml`.
docs/baselines/configs_cleanup_audit.md,254,historical_doc,configs/pipeline/multidag_cl_iemocap_context_w5.yaml,NO,NO,YES,NO,- `configs/pipeline/multidag_cl_iemocap_context_w5.yaml` - replaced by `configs/pipeline/multidag_cl/iemocap/formal/context_w5_tav.yaml`.
